0.100000 1.00 0.00 0.00
0.200000 1.00 0.00 0.00
0.300000 1.00 0.00 0.00
0.400000 1.00 0.00 0.00
0.500000 0.99 0.00 0.00
0.600000 0.99 0.01 0.00
0.700000 0.99 0.01 0.00
0.800000 0.99 0.01 0.00
0.900000 0.99 0.01 0.00
1.000000 0.99 0.01 0.00
1.100000 0.99 0.01 0.00
1.200000 0.99 0.01 0.00
1.300000 0.99 0.01 0.00
1.400000 0.99 0.01 0.00
1.500000 0.98 0.01 0.00
1.600000 0.98 0.02 0.00
1.700000 0.98 0.02 0.00
1.800000 0.98 0.02 0.00
1.900000 0.98 0.02 0.00
2.000000 0.98 0.02 0.00
2.100000 0.98 0.02 0.00
2.200000 0.98 0.02 0.00
2.300000 0.98 0.02 0.00
2.400000 0.98 0.02 0.00
2.500000 0.97 0.02 0.00
2.600000 0.97 0.03 0.00
2.700000 0.97 0.03 0.00
2.800000 0.97 0.03 0.00
2.900000 0.97 0.03 0.00
3.000000 0.97 0.03 0.00
3.100000 0.97 0.03 0.00
3.200000 0.97 0.03 0.00
3.300000 0.97 0.03 0.00
3.400000 0.97 0.03 0.00
3.500000 0.96 0.03 0.00
3.600000 0.96 0.04 0.00
3.700000 0.96 0.04 0.00
3.800000 0.96 0.04 0.00
3.900000 0.96 0.04 0.00
4.000000 0.96 0.04 0.00
4.100000 0.96 0.04 0.00
4.200000 0.96 0.04 0.00
4.300000 0.96 0.04 0.00
4.400000 0.96 0.04 0.00
4.500000 0.95 0.04 0.00
4.600000 0.95 0.04 0.00
4.700000 0.95 0.05 0.00
4.800000 0.95 0.05 0.00
4.900000 0.95 0.05 0.00
5.000000 0.95 0.05 0.00
5.100000 0.95 0.05 0.00
5.200000 0.95 0.05 0.00
5.300000 0.95 0.05 0.00
5.400000 0.95 0.05 0.00
5.500000 0.94 0.05 0.00
5.600000 0.94 0.05 0.00
5.700000 0.94 0.05 0.00
5.800000 0.94 0.06 0.00
5.900000 0.94 0.06 0.00
6.000000 0.94 0.06 0.00
6.100000 0.94 0.06 0.00
6.200000 0.94 0.06 0.00
6.300000 0.94 0.06 0.00
6.400000 0.93 0.06 0.00
6.500000 0.93 0.06 0.00
6.600000 0.93 0.06 0.00
6.700000 0.93 0.06 0.00
6.800000 0.93 0.07 0.00
6.900000 0.93 0.07 0.00
7.000000 0.93 0.07 0.00
7.100000 0.93 0.07 0.00
7.200000 0.93 0.07 0.00
7.300000 0.93 0.07 0.01
7.400000 0.92 0.07 0.01
7.500000 0.92 0.07 0.01
7.600000 0.92 0.07 0.01
7.700000 0.92 0.07 0.01
7.800000 0.92 0.07 0.01
7.900000 0.92 0.07 0.01
8.000000 0.92 0.08 0.01
8.100000 0.92 0.08 0.01
8.200000 0.92 0.08 0.01
8.300000 0.91 0.08 0.01
8.400000 0.91 0.08 0.01
8.500000 0.91 0.08 0.01
8.600000 0.91 0.08 0.01
8.700000 0.91 0.08 0.01
8.800000 0.91 0.08 0.01
8.900000 0.91 0.08 0.01
9.000000 0.91 0.08 0.01
9.100000 0.91 0.09 0.01
9.200000 0.91 0.09 0.01
9.300000 0.90 0.09 0.01
9.400000 0.90 0.09 0.01
9.500000 0.90 0.09 0.01
9.600000 0.90 0.09 0.01
9.700000 0.90 0.09 0.01
9.800000 0.90 0.09 0.01
9.900000 0.90 0.09 0.01
10.000000 0.90 0.09 0.01
10.100000 0.90 0.09 0.01
10.200000 0.89 0.10 0.01
10.300000 0.89 0.10 0.01
10.400000 0.89 0.10 0.01
10.500000 0.89 0.10 0.01
10.600000 0.89 0.10 0.01
10.700000 0.89 0.10 0.01
10.800000 0.89 0.10 0.01
10.900000 0.89 0.10 0.01
11.000000 0.89 0.10 0.01
